"node","layer","lat","lon","zone","atcocode"
 21983,5,52.96898,-1.07956,330,"  330GGE0111"
 21984,5,52.97099,-1.07580,330,"  330GGE0110"
 21985,5,52.96637,-1.10211,330,"  330GGE0113"
 21986,5,53.52756,-1.14231,370,"  370G103451"
 21987,5,52.97194,-1.09672,330,"  330GGE0119"
 21988,5,52.96613,-1.10759,330,"  330GGE0118"
 21989,5,53.68197,-0.43421,227,"227G00091026"
 21990,5,53.32808,-1.91177,100,"100G00013845"
 21991,5,52.89234,-1.27685,100,"100G00013846"
 21992,5,52.89017,-1.27916,100,"100G00013847"
 21993,5,53.09262,-1.56950,100,"100G00013840"
 21994,5,53.08987,-1.57083,100,"100G00013841"
 21995,5,53.57406,-0.40160,227,"227G00091020"
 21996,5,52.78104,-1.58201,100,"100G00014134"
 21997,5,51.46123,-0.04352,490,"490G00004389"
 21998,2,50.83089,-0.63968,440,"    910GBRHM"
 21998,5,50.83089,-0.63968,440,"    910GBRHM"
 21999,5,53.36445,-1.99614,100,"100G00013849"
 22000,4,53.68194,-0.45361,227,"227G00091028"
 22000,5,53.68194,-0.45361,227,"227G00091028"
 22001,5,53.68448,-0.44523,227,"227G00091029"
 22002,5,52.19959,-1.22099,300,"    300G093D"
 22003,5,52.41223,-0.70348,300,"   300G221WS"
 22004,5,52.39958,-0.74285,300,"   300G221WR"
 22005,5,52.89246,-1.29014,100,"100G00014311"
 22006,5,52.89093,-1.28954,100,"100G00014310"
 22007,5,52.89805,-1.30869,100,"100G00014313"
 22008,5,52.89814,-1.30331,100,"100G00014312"
 22009,5,52.90107,-1.27848,100,"100G00014315"
 22010,5,52.89772,-1.31366,100,"100G00014314"
 22011,5,52.90061,-1.26273,100,"100G00014317"
 22012,5,52.90384,-1.28261,100,"100G00014316"
 22013,5,52.89264,-1.26939,100,"100G00014319"
 22014,5,52.89804,-1.26880,100,"100G00014318"
 22015,4,56.38825,-3.47914,648,"  648G222055"
 22015,5,56.38825,-3.47914,648,"  648G222055"
 22016,5,55.71371,-3.96006,615,"   615G10765"
 22017,5,55.60286,-4.50780,618,"   618G18173"
 22018,5,52.90839,-2.15504,910,"   910GSTONE"
 22018,2,52.90839,-2.15504,910,"   910GSTONE"
 22019,5,53.35046,-0.98168,330,"  330GBA0209"
 22020,5,52.27214, 0.18595, 50,"050GWT007017"
 22021,5,51.27326,-0.14653,400,"400G4409809A"
 22022,5,53.42284,-2.54043, 69,"  069GWAR259"
 22023,5,53.42313,-2.53264, 69,"  069GWAR258"
 22024,2,53.61406,-2.41090,910," 910GBRMCRSS"
 22024,5,53.61406,-2.41090,910," 910GBRMCRSS"
 22025,5,55.81655,-5.64976,607,"    607G4041"
 22026,5,53.41531,-2.52252, 69,"  069GWAR253"
 22027,5,53.42472,-2.50847, 69,"  069GWAR252"
 22028,5,53.42627,-2.50723, 69,"  069GWAR251"
 22029,5,53.43057,-2.51756, 69,"  069GWAR250"
 22030,5,53.42119,-2.53526, 69,"  069GWAR257"
 22031,5,53.42004,-2.53155, 69,"  069GWAR256"
 22032,5,53.12040,-1.23889,330,"  330GAS0199"
 22033,5,53.11861,-1.24047,330,"  330GAS0198"
 22034,5,53.39742,-3.03911,910," 910GBRKNHDP"
 22034,2,53.39742,-3.03911,910," 910GBRKNHDP"
 22035,5,53.12803,-1.29245,330,"  330GAS0191"
 22036,5,52.77881, 0.15257,270,"270GLLS00051"
 22037,5,53.10555,-1.24158,330,"  330GAS0193"
 22038,5,53.12861,-1.29654,330,"  330GAS0192"
 22039,5,53.09321,-1.24256,330,"  330GAS0195"
 22040,5,53.10271,-1.23357,330,"  330GAS0194"
 22041,5,53.09637,-1.24346,330,"  330GAS0197"
 22042,5,53.09119,-1.24249,330,"  330GAS0196"
 22043,5,53.79604,-1.68391,450,"     450G744"
 22044,5,53.79683,-1.68660,450,"     450G745"
 22045,5,53.51645,-1.19056,370,"  370G105169"
 22046,5,53.78409,-1.80391,450,"     450G740"
 22047,5,53.80352,-1.69223,450,"     450G741"
 22048,5,53.53322,-1.09672,370,"  370G105164"
 22049,5,53.51064,-1.24896,370,"  370G105165"
 22050,5,53.52916,-1.11427,370,"  370G105166"
 22051,5,53.49919,-1.22336,370,"  370G105167"
 22052,5,53.49073,-1.14091,370,"  370G105163"
 22053,5,51.63555,-0.05203,490,"490G00013770"
 22054,2,50.77009,-3.94893,910," 910GSAMPCRT"
 22054,5,50.77009,-3.94893,910," 910GSAMPCRT"
 22055,5,51.41581,-0.73767, 38,"038G00081000"
 22056,5,56.73001,-2.54775,649,"    649G1856"
 22057,5,53.07086,-0.81443,330,"  330GNS0108"
 22058,5,55.65287,-4.81055,617,"   617G17021"
 22059,5,52.76634,-0.95397,260," 260GCC18108"
 22060,5,52.76327,-0.95833,260," 260GCC18109"
 22061,5,51.36730, 0.03895,490,"490G00013438"
 22062,5,52.28586, 0.12806, 50,"050GCT025032"
 22063,5,52.76356,-0.95568,260," 260GCC18102"
 22064,5,52.76446,-0.94542,260," 260GCC18103"
 22065,5,52.76602,-0.93810,260," 260GCC18104"
 22066,5,52.76553,-0.92589,260," 260GCC18105"
 22067,5,52.76399,-0.95317,260," 260GCC18107"
 22068,5,51.24052,-0.26600,400,"400G4408042A"
 22069,5,56.46854,-2.97221,640,"    640GS517"
 22070,5,53.59688,-1.85553,450,"    450G1993"
 22071,5,53.59765,-1.85275,450,"    450G1991"
 22072,5,53.81033,-1.47146,450,"    450G1990"
 22073,5,53.74695,-1.77095,450,"    450G1996"
 22074,5,53.81136,-1.47911,450,"    450G1994"
 22075,5,53.54165,-1.52265,370,"  370G104382"
 22076,5,53.59477,-1.85599,450,"    450G1999"
 22077,5,53.59346,-1.85095,450,"    450G1998"
 22078,5,54.91043,-5.03848,680,"680G00000322"
 22079,5,56.11976,-3.16899,650,"   650GK0965"
 22080,5,51.71762,-2.35910,910," 910GDURSLEY"
 22080,2,51.71762,-2.35910,910," 910GDURSLEY"
 22081,5,56.46823,-2.96339,640,"    640GS518"
 22082,5,53.48933,-1.23433,910," 910GCONBRGH"
 22082,2,53.48933,-1.23433,910," 910GCONBRGH"
 22083,5,55.72579,-3.97504,615,"   615G10766"
 22084,5,53.29535,-1.45940,100,"100G00014863"
 22085,5,53.27883,-1.43874,100,"100G00014862"
 22086,5,53.29384,-1.45062,100,"100G00014861"
 22087,5,53.28427,-1.44104,100,"100G00014860"
 22088,5,53.29905,-1.47753,100,"100G00014867"
 22089,5,53.29392,-1.46942,100,"100G00014866"
 22090,5,53.29549,-1.46831,100,"100G00014865"
 22091,5,53.29759,-1.46574,100,"100G00014864"
 22092,5,53.30203,-1.47975,100,"100G00014869"
 22093,5,53.29987,-1.47924,100,"100G00014868"
 22094,2,50.82956,-0.57862,440,"    910GFORD"
 22094,5,50.82956,-0.57862,440,"    910GFORD"
 22095,5,55.78906,-5.57110,607,"    607G4042"
 22096,5,51.52186,-0.04659,490," 940GZZLUSGN"
 22096,3,51.52186,-0.04659,490," 940GZZLUSGN"
 22097,5,52.59380,-1.13148,269," 269GLC39021"
 22098,4,52.19493,-2.22175,910," 910GWORCSFS"
 22098,2,52.19493,-2.22175,910," 910GWORCSFS"
 22098,5,52.19493,-2.22175,910," 910GWORCSFS"
 22099,5,53.55158,-1.08492,370,"  370G103643"
 22100,5,53.53424,-1.11639,370,"  370G103642"
 22101,5,52.62684,-1.19525,269,"269GLC30335A"
 22102,5,53.11613,-0.77267,330,"  330GNS0089"
 22103,5,53.55670,-1.07785,370,"  370G103647"
 22104,5,53.53726,-1.10986,370,"  370G103646"
 22105,5,53.55421,-1.08186,370,"  370G103645"
 22106,5,53.53613,-1.11311,370,"  370G103644"
 22107,5,53.07252,-0.81224,330,"  330GNS0082"
 22108,4,53.05933,-0.28352,270,"270GLNK01570"
 22108,5,53.05933,-0.28352,270,"270GLNK01570"
 22109,5,53.41043,-1.46633,370,"  370G103648"
 22110,5,53.11186,-0.98954,330,"  330GNS0086"
 22111,5,53.01291,-0.95940,330,"  330GNS0084"
 22112,5,53.09037,-0.85074,330,"  330GNS0085"
 22113,5,53.76038,-1.57472,450,"    450G8341"
 22114,5,52.30858, 0.06432, 50,"050GWI001002"
 22115,5,51.31672,-0.17096,400,"400G4409039A"
 22116,5,51.53564,-0.37130,490,"490G00006523"
 22117,5,51.42755, 0.05486,490,"490G00006521"
 22118,5,51.45716,-0.14325,490,"490G00006520"
 22119,5,51.50927, 0.03417,940," 940GZZDLPRE"
 22119,3,51.50927, 0.03417,940," 940GZZDLPRE"
 22120,5,53.01272,-1.45022,100,"   100G21627"
 22121,5,51.90263, 0.47171,150,"150G00001668"
 22122,5,51.90440, 0.47100,150,"150G00001669"
 22123,5,51.91402, 0.44833,150,"150G00001666"
 22124,5,51.91501, 0.44834,150,"150G00001667"
 22125,5,52.02129, 0.50592,150,"150G00001664"
 22126,5,51.90714, 0.45969,150,"150G00001665"
 22127,5,52.04203, 0.44892,150,"150G00001662"
 22128,5,52.04456, 0.44893,150,"150G00001663"
 22129,5,52.02273, 0.48821,150,"150G00001660"
 22130,5,52.02200, 0.48344,150,"150G00001661"
 22131,5,53.86208,-1.53347,450,"    450G3599"
 22132,5,53.86114,-1.52784,450,"    450G3598"
 22133,5,52.99022,-1.39398,100,"100G00015738"
 22134,5,53.07571,-1.35874,100,"100G00015739"
 22135,5,51.46716,-0.36366,490,"490G00013777"
 22136,5,53.02919,-1.45854,100,"100G00015734"
 22137,5,53.07543,-1.49540,100,"100G00015735"
 22138,5,53.44395,-1.96754,100,"100G00015737"
 22139,5,53.21176,-1.28955,100,"100G00015730"
 22140,5,53.74685,-1.92573,450,"    450G3594"
 22141,5,53.09456,-1.31521,100,"100G00015732"
 22142,5,53.85544,-1.53112,450,"    450G3596"
 22143,5,53.71437,-2.09050,450,"    450G3913"
 22144,5,55.94199,-4.20613,611,"   611G09157"
 22145,5,50.83423,-0.21941,440," 910GFSHRSGT"
 22145,2,50.83423,-0.21941,440," 910GFSHRSGT"
 22146,5,52.64736,-1.14622,269," 269GLC32318"
 22147,5,52.64759,-1.14759,269," 269GLC32317"
 22148,5,52.64652,-1.15129,269," 269GLC32315"
 22149,5,52.64834,-1.15239,269," 269GLC32314"
 22150,5,53.24516,-1.32856,100,"100G00014744"
 22151,5,52.65235,-1.15497,269," 269GLC32311"
 22152,5,52.65202,-1.15888,269," 269GLC32310"
 22153,5,51.22304,-0.31915,400,"400G4408056A"
 22154,5,53.70908,-1.65211,450,"    450G7030"
 22155,5,53.70730,-1.65362,450,"    450G7031"
 22156,5,53.36163,-0.73596,270,"270GLKP00372"
 22157,5,53.72380,-1.33014,450,"    450G7034"
 22158,5,53.70258,-1.65502,450,"    450G7035"
 22159,5,53.72298,-1.33921,450,"    450G7038"
 22160,5,53.72477,-1.34405,450,"    450G7039"
 22161,5,53.60193,-0.98483,370,"  370G103772"
 22162,5,52.29543, 1.15597,390,"   390G40163"
 22163,5,56.18907,-3.02986,650,"   650GK0486"
 22164,5,52.29223, 1.16142,390,"   390G40161"
 22165,5,52.28078, 1.17131,390,"   390G40160"
 22166,5,52.28269, 1.13863,390,"   390G40167"
 22167,5,54.36068,-3.07949, 90,"090GG79G8756"
 22168,5,52.28379, 1.14725,390,"   390G40165"
 22169,5,51.42962,-0.03733,490,"490G00003848"
 22170,5,51.53418,-0.90022,340,"  910GHNLYOT"
 22170,2,51.53418,-0.90022,340,"  910GHNLYOT"
 22171,5,52.28474, 1.13280,390,"   390G40169"
 22172,5,53.25282,-1.43349,100,"100G00014741"
 22173,5,53.34848,-1.22409,370,"  370G102321"
 22174,5,53.34045,-1.20193,370,"  370G102320"
 22175,5,53.33344,-1.15928,370,"  370G102327"
 22176,5,53.34645,-1.21815,370,"  370G102326"
 22177,5,53.33713,-1.17089,370,"  370G102325"
 22178,5,52.79046,-0.49231,270,"270GLS006425"
 22179,5,53.33833,-1.18233,370,"  370G102324"
 22180,4,50.82087,-0.13716,149,"  149GSTEINE"
 22180,5,50.82087,-0.13716,149,"  149GSTEINE"
 22181,5,53.22525,-1.46221,100,"100GDW006255"
 22182,5,53.73253,-2.15466,450,"    450G3872"
 22183,5,53.21136,-2.94074, 61,"   061GCH217"
 22184,5,51.75133, 0.51401,150,"150G00002317"
 22185,5,51.73707, 0.50173,150,"150G00002316"
 22186,5,51.73317, 0.49720,150,"150G00002315"
 22187,5,54.41885,-2.33668, 90,"090GG74G9559"
 22188,5,51.74193, 0.49987,150,"150G00002313"
 22189,5,51.74306, 0.51216,150,"150G00002312"
 22190,5,51.74432, 0.51011,150,"150G00002311"
 22191,5,51.73500, 0.50994,150,"150G00002310"
 22192,5,53.34752,-1.22710,370,"  370G102328"
 22193,5,53.71214,-1.27375,450,"    450G6672"
 22194,5,53.00041,-1.14989,339,"    339GBP41"
 22195,5,53.71105,-1.27705,450,"    450G6671"
 22196,5,53.83430,-1.52726,450,"    450G2648"
 22197,5,51.27389,-0.50786,400,"400G4407254A"
 22198,5,53.83631,-1.52126,450,"    450G2642"
 22199,5,53.83806,-1.52250,450,"    450G2643"
 22200,5,53.76118,-1.58927,450,"    450G2640"
 22201,5,53.76270,-1.58592,450,"    450G2641"
 22202,5,53.83336,-1.52016,450,"    450G2645"
 22203,5,52.23509,-0.97366,300,"    300G200H"
 22204,5,52.64442, 0.17605, 50,"050GEM031033"
 22205,5,51.23849,-0.55632,400,"400G4407323B"
 22206,5,52.33047,-0.03280, 50,"050GNE003006"
 22207,5,51.37100,-0.22807,490,"490G00010323"
 22208,5,53.82116,-1.69313,450,"    450G7694"
 22209,5,53.12267,-2.80600, 61,"    061GCH62"
 22210,5,52.22977,-0.97915,300,"    300G200J"
 22211,5,53.80082,-1.79506,450,"    450G7690"
 22212,5,53.77807,-1.79473,450,"    450G7691"
 22213,5,52.22612,-0.98276,300,"    300G200K"
 22214,5,52.36352,-0.89144,300,"    300G200L"
 22215,5,52.35693,-0.89189,300,"    300G200M"
 22216,5,53.73399,-1.40693,450,"    450G6343"
 22217,5,53.33059,-1.37352,370,"  370G100556"
 22218,5,53.73668,-1.41186,450,"    450G6341"
 22219,5,53.73915,-1.41551,450,"    450G6340"
 22220,5,53.73481,-1.39347,450,"    450G6347"
 22221,5,53.73056,-1.39310,450,"    450G6346"
 22222,5,53.73002,-1.39934,450,"    450G6345"
 22223,5,55.79081,-3.85958,616,"   616G11324"
 22224,5,52.62659,-1.11855,269," 269GLC31217"
 22225,5,53.73743,-1.39411,450,"    450G6348"
 22226,5,55.78811,-3.86651,616,"   616G11323"
 22227,5,52.66380,-1.17000,269," 269GLC30218"
 22228,5,52.66369,-1.16806,269," 269GLC30219"
 22229,5,53.33295,-1.37918,370,"  370G100555"
 22230,5,52.28069,-0.65858,300,"    300G200A"
 22231,5,52.66115,-1.15359,269," 269GLC30210"
 22232,5,52.66214,-1.15820,269," 269GLC30211"
 22233,5,52.66197,-1.16218,269," 269GLC30212"
 22234,5,52.65893,-1.17299,269," 269GLC30214"
 22235,5,52.65969,-1.16477,269," 269GLC30215"
 22236,5,51.89176,-0.17935,210,"    210G1376"
 22237,5,52.66058,-1.16406,269," 269GLC30217"
 22238,5,56.29626,-3.70675,648,"  648G221057"
 22239,5,54.58168,-1.27098, 77,"   077G72493"
 22240,5,53.85653,-1.56290,450,"    450G3611"
 22241,5,53.76870,-1.53103,450,"    450G7960"
 22242,5,51.32451,-0.18259,400,"400G4409810A"
 22243,5,53.00589,-1.15102,339,"    339GBP44"
 22244,5,52.62934,-1.11029,269," 269GLC31216"
 22245,5,54.56883,-0.93574, 78,"   078G74796"
 22246,5,53.34528,-1.39578,370,"  370G100551"
 22247,5,53.75763,-1.50132,450,"    450G7968"
 22248,5,53.18022,-2.90926, 61,"   061GCH314"
 22249,5,55.67480,-3.80807,615,"   615G14049"
 22250,5,53.26137,-2.77976, 61,"   061GCH316"
 22251,5,53.13853,-2.64513, 61,"   061GCH317"
 22252,5,53.17873,-2.89796, 61,"   061GCH310"
 22253,5,53.17686,-2.90126, 61,"   061GCH311"
 22254,5,53.17342,-2.90732, 61,"   061GCH312"
 22255,5,53.17110,-2.91073, 61,"   061GCH313"
 22256,5,52.78065, 0.84508,290,"    290G2204"
 22257,5,55.77676,-4.27891,612,"   612G03106"
 22258,5,53.13972,-2.64909, 61,"   061GCH318"
 22259,5,53.14254,-2.65697, 61,"   061GCH319"
 22260,5,51.45340,-0.95872, 39,"039G25980001"
 22261,5,52.78669, 0.84124,290,"    290G2203"
 22262,5,51.24808,-0.58327,400,"400G4407189A"
 22263,2,52.02604,-0.26632, 21,"  910GARLSEY"
 22263,5,52.02604,-0.26632, 21,"  910GARLSEY"
 22264,5,52.62986,-1.11656,269," 269GLC31215"
 22265,5,55.78008,-4.27720,612,"   612G03105"
 22266,5,53.32850,-1.36747,370,"  370G100559"
 22267,0,59.87776,-1.28882,920,"    920GLSI1"
 22267,5,59.87776,-1.28882,920,"    920GLSI1"
 22268,2,55.82470,-4.28744,910," 910GPLKSHWE"
 22268,5,55.82470,-4.28744,910," 910GPLKSHWE"
 22269,5,52.97423,-1.34170,100,"100G00014458"
 22270,5,52.97215,-1.33606,100,"100G00014459"
 22271,5,55.81314,-4.55357,614,"   614G02112"
 22272,2,51.47004,-0.06941,490," 910GPCKHMRY"
 22272,5,51.47004,-0.06941,490," 910GPCKHMRY"
 22273,5,52.95905,-1.50676,100,"100G00014452"
 22274,5,52.95618,-1.50704,100,"100G00014453"
 22275,5,53.03676,-1.49418,100,"100G00014450"
 22276,5,52.97065,-1.50585,100,"100G00014451"
 22277,5,52.98484,-1.49419,100,"100G00014457"
 22278,5,52.97473,-1.48123,100,"100G00014454"
 22279,2,51.48263, 0.00292,910,"   910GMAZEH"
 22279,5,51.48263, 0.00292,910,"   910GMAZEH"
 22280,5,55.54280,-4.65529,910,"   910GTROON"
 22280,2,55.54280,-4.65529,910,"   910GTROON"
 22281,5,52.25970, 0.38848,390,"   390G20442"
 22282,5,51.19661,-0.44396,400,"400G4407349A"
 22283,5,52.07026, 1.16283,390,"   390G30416"
 22284,5,55.86632,-3.97598,616,"   616G12169"
 22285,5,53.80549,-1.83183,450,"     450G482"
 22286,5,51.46193,-1.04279, 39,"039G25780001"
 22287,5,53.68843,-1.79436,450,"    450G1696"
 22288,5,53.81533,-1.74003,450,"    450G1697"
 22289,5,53.81343,-1.74439,450,"    450G1690"
 22290,5,53.81457,-1.74437,450,"    450G1691"
 22291,5,53.68490,-1.79816,450,"    450G1692"
 22292,5,53.69062,-1.79281,450,"    450G1698"
 22293,5,51.44150,-1.02837, 30,"030G57450001"
 22294,5,52.63011,-1.18721,269," 269GLC30406"
 22295,5,52.62895,-1.19470,269," 269GLC30401"
 22296,5,60.35215,-1.17030,930,"     930GLAX"
 22296,1,60.35215,-1.17030,930,"     930GLAX"
 22297,5,55.87242,-3.94490,616,"   616G12181"
 22298,5,53.78885,-1.32680,910," 910GMCKLFLD"
 22298,2,53.78885,-1.32680,910," 910GMCKLFLD"
 22299,5,56.18581,-3.14799,650,"   650GK0634"
 22300,5,52.97770,-1.20960,339,"    339GAS67"
 22301,5,56.62095,-3.22855,648,"  648G222500"
 22302,5,56.61983,-3.22713,648,"  648G222502"
 22303,5,52.19207, 0.13119, 50,"050GCC470471"
 22304,2,53.30380,-2.23680,910," 910GALDEDGE"
 22304,5,53.30380,-2.23680,910," 910GALDEDGE"
 22305,5,51.59079, 0.14174,490,"490G00007071"
 22306,5,52.35085, 0.00613, 50,"050GBL004005"
 22307,2,51.40774,-0.15464,490," 910GESTFLDS"
 22307,5,51.40774,-0.15464,490," 910GESTFLDS"
 22308,5,53.72992,-1.68386,450,"    450G5364"
 22309,5,53.09139, 0.09205,270,"270GLEL01878"
 22310,5,53.72929,-1.67877,450,"    450G5365"
 22311,5,53.64560,-1.76159,450,"    450G1521"
 22312,5,51.28922,-0.09933,400,"400G4410038A"
 22313,5,52.72483,-1.37195,260," 260GCC24011"
 22314,5,52.22997,-0.10402, 50,"050GEW007009"
 22315,5,52.72956,-1.39007,260," 260GCC24015"
 22316,5,52.73069,-1.39335,260," 260GCC24014"
 22317,5,52.72677,-1.38072,260," 260GCC24017"
 22318,5,52.72757,-1.38888,260," 260GCC24016"
 22319,5,52.71939,-1.37258,260," 260GCC24019"
 22320,5,52.71779,-1.37636,260," 260GCC24018"
 22321,5,52.14611, 0.13218, 50,"050GGS008015"
 22322,5,53.72882,-1.69378,450,"    450G5361"
 22323,5,53.14422, 0.32287,270,"270G00013906"
 22324,5,53.13272, 0.33393,270,"270G00013903"
 22325,5,53.15081, 0.34436,270,"270G00013902"
 22326,5,53.15247, 0.34119,270,"270G00013900"
 22327,5,53.72976,-1.68748,450,"    450G5363"
 22328,5,53.20507, 0.14531,270,"270G00013909"
 22329,5,56.19410,-3.21522,650,"   650GK0732"
 22330,5,54.57539,-3.30253, 90,"090GG02G8929"
 22331,5,51.58832,-0.05992,490," 910GTTNHMHL"
 22331,2,51.58832,-0.05992,490," 910GTTNHMHL"
 22331,3,51.58832,-0.05992,490," 910GTTNHMHL"
 22332,5,54.68800,-3.46994, 90,"090GG02G8928"
 22333,5,53.26327,-2.14526, 60,"   060GMA259"
 22334,5,53.26310,-2.13784, 60,"   060GMA258"
 22335,5,53.27544,-2.12655, 60,"   060GMA255"
 22336,5,53.33814,-2.22708, 60,"   060GMA254"
 22337,5,53.26368,-2.15039, 60,"   060GMA257"
 22338,5,53.27716,-2.12095, 60,"   060GMA256"
 22339,5,53.31391,-2.31702, 60,"   060GMA251"
 22340,5,53.33805,-2.23142, 60,"   060GMA253"
 22341,5,53.33569,-2.23370, 60,"   060GMA252"
 22342,5,54.11123,-3.24993, 90,"090GG10G8849"
 22343,5,53.34874,-0.48701,270,"270GLS001424"
 22344,5,54.11445,-3.26405, 90,"090GG10G8847"
 22345,5,56.19170,-3.15248,650,"   650GK9857"
 22346,5,52.19155, 0.12569, 50,"050GCC013024"
 22347,5,53.87138,-1.91707,450,"   450G20119"
 22348,5,51.85479,-0.18205,210,"    210G1269"
 22349,5,51.85264,-0.18110,210,"    210G1267"
 22350,5,51.85007,-0.17660,210,"    210G1266"
 22351,5,53.37296,-1.12052,330,"  330GBA0080"
 22352,5,51.84853,-0.15894,210,"    210G1262"
 22353,5,51.41378,-1.21768, 30,"030G53970001"
 22354,2,53.27676,-2.81623,910,"    910GINEL"
 22354,5,53.27676,-2.81623,910,"    910GINEL"
 22355,5,53.38666,-0.36484,270,"270G00013633"
 22356,5,53.38869,-1.47793,940," 940GZZSYSHL"
 22356,3,53.38869,-1.47793,940," 940GZZSYSHL"
 22357,5,51.13857,-0.04963,400,"400G4410003A"
 22358,5,56.39118,-3.21595,648,"  648G221737"
 22359,5,52.06667, 1.20050,390,"   390G30547"
 22360,5,52.49851, 1.73427,390,"   390G70526"
 22361,5,52.06453, 1.19450,390,"   390G30543"
 22362,5,53.36372,-0.96147,330,"  330GBA0554"
 22363,5,53.41213,-0.96402,330,"  330GBA0552"
 22364,5,53.32727,-0.93776,330,"  330GBA0553"
 22365,5,53.30168,-1.09496,330,"  330GBA0550"
 22366,5,53.40716,-0.89652,330,"  330GBA0551"
 22367,5,51.33654,-0.26099,400,"400G4406040A"
 22368,5,53.23132,-0.89750,330,"  330GBA0558"
 22369,5,55.57728,-5.14724,617,"   617G17571"
 22370,5,52.92268,-0.17795,270,"270G00010768"
 22371,5,52.92418,-0.18143,270,"270G00010766"
 22372,5,52.92299,-0.17308,270,"270G00010767"
 22373,5,52.93103,-0.15722,270,"270G00010764"
 22374,5,52.91688,-0.18238,270,"270G00010765"
 22375,5,53.32390,-0.19197,270,"270G00010762"
 22376,5,53.07227,-0.16134,270,"270G00010763"
 22377,5,52.99262, 0.07787,270,"270G00010760"
 22378,5,52.95532,-1.28552,330,"  330GBR0098"
 22379,5,52.93842,-1.22176,330,"  330GBR0099"
 22380,5,55.07834,-3.63968,680,"680G40000022"
 22381,5,53.57057,-0.12588,228,"228GWINGATE2"
 22382,5,53.56946,-0.12774,228,"228GWINGATE1"
 22383,5,52.99106,-1.25362,330,"  330GBR0090"
 22384,5,52.99874,-1.24291,330,"  330GBR0091"
 22385,5,52.99720,-1.25600,330,"  330GBR0092"
 22386,5,52.99581,-1.25163,330,"  330GBR0093"
 22387,5,56.45841,-2.98798,640,"  640GPT1084"
 22388,5,53.00916,-1.25538,330,"  330GBR0095"
 22389,5,52.99315,-1.25546,330,"  330GBR0096"
 22390,5,53.00644,-1.25294,330,"  330GBR0097"
 22391,5,51.89046,-0.33234,210,"    210G1889"
 22392,5,51.89548,-0.32537,210,"    210G1888"
 22393,5,51.87616,-0.28092,210,"    210G1883"
 22394,5,51.88118,-0.26837,210,"    210G1882"
 22395,5,51.88573,-0.26693,210,"    210G1881"
 22396,5,51.89083,-0.26536,210,"    210G1880"
 22397,5,51.89863,-0.31570,210,"    210G1887"
 22398,5,51.87318,-0.28810,210,"    210G1886"
 22399,5,51.87428,-0.28563,210,"    210G1885"
 22400,5,51.87475,-0.27633,210,"    210G1884"
 22401,5,51.49460,-0.39378,490,"490G00005562"
 22402,5,51.19551,-0.78948,400,"400G4411333A"
 22403,5,53.86195,-1.91506,450,"   450G21530"
 22404,5,55.84220,-4.32363,609,"   609G04705"
 22405,5,51.50120,-0.09336,490," 940GZZLUBOR"
 22405,3,51.50120,-0.09336,490," 940GZZLUBOR"
 22406,5,51.32925, 1.36595,240,"240GA046070A"
 22407,5,51.60539, 0.09946,490,"490G00003813"
 22408,5,51.66772,-0.15778,490,"490G00003814"
 22409,5,51.36575,-0.85422, 35,"035G78700001"
 22410,5,51.52198,-0.34633,490,"490G00003817"
 22411,5,53.20639,-0.57154,270,"270GLLMA2884"
 22412,5,53.67126,-1.82765,450,"    450G2070"
 22413,5,51.56875,-0.13654,490,"490G00014277"
 22414,5,55.82985,-4.15968,609,"   609G05975"
 22415,5,51.44740,-0.98988, 39,"039G26400001"
 22416,5,55.70573,-4.72530,617,"   617G24793"
 22417,5,51.92643, 0.88076,150,"150G00002804"
 22418,5,55.70797,-4.73122,617,"   617G24796"
 22419,5,52.37773, 0.74332,390,"   390GBARN1"
 22420,5,53.79898,-1.58135,450,"    450G2073"
 22421,5,51.36603,-0.27681,400,"400G4406098A"
 22422,5,53.58765,-1.83991,450,"    450G9696"
 22423,5,52.35371, 0.88880,390,"   390GBARN2"
 22424,5,53.87429,-1.92742,450,"    450G9692"
 22425,5,51.53271,-0.37289,490,"490G00003116"
 22426,5,53.79856,-1.58666,450,"    450G2072"
 22427,5,51.56329,-0.77402, 36,"036G00000367"
